YEAR,MONTH,WAVE,SUB_REG,NEW_STA,FL_REG,NC_REG,MODE_FX,NEW_MODEN,AREA_X,SP_CODE,WGT_AB1C,WGT_AB1H,ALT_FLAG,CHTS_CL,CHTS_H,CHTS_RL,CHTS_VAR_CL,CHTS_VAR_H,CHTS_VAR_RL,CHTS_WAB1C,CHTS_WAB1H,AB1,B2,A,B1,NEW_SCI,NEW_COM,VAR_B2,VAR_AB1,NEW_ST,NEW_MODE,NEW_AREAN,DS,SA_LABEL,GOM_LABEL,ITIS_CODE,SPECIES_CODE,SPECIES,AVGWGT_SRYSMWA,NUMWGT_SRYSMWA,AVGWGT_SRYSMW,NUMWGT_SRYSMW,AVGWGT_SRYSM,NUMWGT_SRYSM,AVGWGT_SRYS,NUMWGT_SRYS,AVGWGT_SRY,NUMWGT_SRY,AVGWGT_SR,NUMWGT_SR,AVGWGT_S,NUMWGT_S,LBSEST_SECSOURCE,MIGRA_GRP,AREA,FIRSTMON,LASTMON,AGGR_AREA,SEASON,NEW_SEASN,AGG_MODEN,JURISDICTION,PS_REG,COUNCILREG,GFMC_FMP,SAFMC_FMU,lbsest_SECwwt,lbsest_SECgwt,LA_B2ratio,TX_B2ratio,Gulf,fed_closed,SID
2000,,2,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,83322.0905,92166.54754,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.799404822,88,3.713442507,97,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,Federal,7,7,Y,,316574.3524,285202.1193,,1.106147805,West,2,West
2000,,3,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,18680.7146,20663.63146,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.794304124,37,3.332504841,146,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,52199.59784,47026.66472,,1.106147805,West,0,West
2000,,3,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,52249.3266,57795.47795,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.515196828,109,3.332504841,146,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,183666.6671,165465.4659,,1.106147805,West,0,West
2000,,4,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,49404.7137,54648.91563,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.506379786,96,3.171748931,579,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,173231.6894,156064.5851,,1.106147805,West,0,West
2000,,4,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,222152.2787,245733.2555,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.103207912,481,3.171748931,579,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,689384.7089,621067.3053,,1.106147805,West,0,West
2000,,5,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,14778.9084,16347.65709,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.019071728,35,3.023890347,130,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,29839.67613,26882.59111,,1.106147805,West,0,West
2000,,5,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,39835.4795,44063.92822,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.423666847,94,3.023890347,130,3.231405468,952,3.237284919,1053,4.555124721,11342,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,136383.4105,122867.9374,,1.106147805,West,0,West
2001,,3,7,TX,,,,Cbt,3,8835360107,,,,,,,,,,,,173,135.5183844,,,Lutjanus campechanus,red snapper,,,1,3,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,1.749352379,6,2.59298692,24,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmw,,,,,,1,High,For-Hire,State,7,7,Y,,448.5867371,404.1321956,,0.783343262,West,0,West
2001,,3,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,1853,1451.535065,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.874198433,18,2.59298692,24,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,5325.889697,4798.098826,,0.783343262,West,0,West
2001,,4,7,TX,,,,Cbt,3,8835360107,,,,,,,,,,,,156,122.2015489,,,Lutjanus campechanus,red snapper,,,1,3,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.297085435,6,3.128319283,68,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmw,,,,,,1,High,For-Hire,State,7,7,Y,,488.0178081,439.655683,,0.783343262,West,0,West
2001,,4,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,8270,6478.248779,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.015212881,62,3.128319283,68,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,24935.81053,22464.69417,,0.783343262,West,0,West
2001,,5,7,TX,,,,Cbt,3,8835360107,,,,,,,,,,,,52,40.73384964,,,Lutjanus campechanus,red snapper,,,1,3,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,1.910796511,3,2.559776025,28,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmw,,,,,,1,High,For-Hire,State,7,7,Y,,133.1083533,119.9174354,,0.783343262,West,0,West
2001,,5,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,2675,2095.443227,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.637653567,25,2.559776025,28,2.888592717,120,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,7055.723291,6356.507469,,0.783343262,West,0,West
2001,,1,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,24108.3668,26516.88905,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.48333232,24,3.48333232,24,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,State,7,7,Y,,83977.45325,75655.36329,,1.099903999,West,2,West
2001,,2,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,4730.1226,5202.680764,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.613385205,6,2.613385205,6,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysm,,,,,,2,Low,Private,Federal,7,7,Y,,15240.65438,13730.31926,,1.099903999,West,2,West
2001,,3,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,21241.9561,23364.11246,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.036760882,47,3.232282415,315,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,64506.74134,58114.18139,,1.099903999,West,0,West
2001,,3,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,112738.2216,124001.2208,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.266571639,268,3.232282415,315,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,368267.4773,331772.5021,,1.099903999,West,0,West
2001,,4,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,16337.4511,17969.6278,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.374211139,33,3.078351776,289,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,38788.55839,34944.64719,,1.099903999,West,0,West
2001,,4,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,112313.1645,123533.6988,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.169119905,256,3.078351776,289,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,355933.8852,320661.1579,,1.099903999,West,0,West
2001,,5,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,6877.2059,7564.266272,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.614252035,22,3.593000548,141,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,17978.74952,16197.07164,,1.099903999,West,0,West
2001,,5,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,52979.5529,58272.4221,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.773945651,119,3.593000548,141,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,199941.9533,180127.8858,,1.099903999,West,0,West
2001,,6,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,10332.1572,11364.38102,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.775674671,31,2.882790632,49,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,28678.70704,25836.67301,,1.099903999,West,2,West
2001,,6,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,16838.8005,18521.06401,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.775674671,31,2.882790632,49,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,State,7,7,Y,,46739.03204,42107.23607,,1.099903999,West,2,West
2001,,6,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,1689.3295,1858.100273,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.21919527,15,2.882790632,49,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,5438.281536,4899.352735,,1.099903999,West,2,West
2001,,6,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,5929.0016,6521.33257,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.21919527,15,2.882790632,49,3.222042147,824,3.179654508,944,4.668335167,9139,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,Federal,7,7,Y,,19086.61391,17195.14766,,1.099903999,West,2,West
2002,,3,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,3045,2108.907679,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.015484408,24,3.015484408,24,3.370804881,144,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,9182.150023,8272.207228,,0.692580519,West,0,West
2002,,4,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,9942,6885.635516,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.179345038,90,3.179345038,90,3.370804881,144,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,31609.04837,28476.62015,,0.692580519,West,0,West
2002,,5,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,3031,2099.211552,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.229440786,30,4.229440786,30,3.370804881,144,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,12819.43502,11549.04056,,0.692580519,West,0,West
2002,,1,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,10713.6187,19703.8792,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.624244445,11,2.624244445,11,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysm,,,,,,2,Low,Private,State,7,7,Y,,38877.35083,35024.64039,,1.83914322,West,2,West
2002,,2,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,7149.6784,13149.28256,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.90772313,8,5.967491687,21,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,State,7,7,Y,,42665.64642,38437.51929,,1.83914322,West,2,West
2002,,2,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,12337.5548,22690.53026,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,6.619656953,13,5.967491687,21,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,Federal,7,7,Y,,73624.2557,66328.15829,,1.83914322,West,2,West
2002,,3,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,23792.2987,43757.44485,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.036345943,41,3.035385917,264,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,72241.64964,65082.56724,,1.83914322,West,0,West
2002,,3,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,87605.3582,161118.8006,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.974436055,217,3.035385917,264,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,260576.536,234753.6361,,1.83914322,West,0,West
2002,,4,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,39246.9389,72180.74159,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.046305049,73,3.621428902,394,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,119558.1481,107710.0434,,1.83914322,West,0,West
2002,,4,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,133609.6151,245727.2178,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.752220308,321,3.621428902,394,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,501332.7112,451651.0911,,1.83914322,West,0,West
2002,,5,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,10212.2693,18781.82585,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.364457674,25,4.180970189,155,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,44571.01712,40154.06947,,1.83914322,West,0,West
2002,,5,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,49546.3994,91122.92454,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.191864101,124,4.180970189,155,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,207691.773,187109.7054,,1.83914322,West,0,West
2002,,6,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,17939.5894,32993.47422,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.737097525,39,4.483509565,42,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,State,7,7,Y,,84981.58454,76559.98608,,1.83914322,West,2,West
2002,,6,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,7727.3201,14211.64837,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.737097525,39,4.483509565,42,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,36605.06892,32977.53957,,1.83914322,West,2,West
2002,,6,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,2059.8921,3788.43659,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,,,4.483509565,42,3.628778653,887,3.592747399,1031,4.555556977,10941,4.684065526,187251,4.713642505,193583,srysmw,,,,,,1,High,Private,Federal,7,7,Y,,9235.545934,8320.311652,,1.83914322,West,2,West
2003,,3,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,896,943.3869039,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.72390272,12,3.72390272,12,3.408004029,145,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysm,,,,,,1,High,For-Hire,Federal,7,7,Y,,3053.57161,2750.965414,,1.05288717,West,0,West
2003,,4,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,4226,4449.501179,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.603562235,103,3.603562235,103,3.408004029,145,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,15228.654,13719.50811,,1.05288717,West,0,West
2003,,5,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,946,996.0312624,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.610228044,30,2.610228044,30,3.408004029,145,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,2469.27573,2224.57273,,1.05288717,West,0,West
2003,,1,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,8708.2211,39931.63423,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.021627819,9,3.12036889,15,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,State,7,7,Y,,27172.86221,24480.05605,,4.585509918,West,2,West
2003,,1,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,5907.2038,27087.54162,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.268480498,6,3.12036889,15,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,Federal,7,7,Y,,18432.65497,16605.99546,,4.585509918,West,2,West
2003,,2,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,5634.7313,25838.11626,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.906970402,11,3.918620433,72,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,State,7,7,Y,,22080.37321,19892.22811,,4.585509918,West,2,West
2003,,2,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,57142.9327,262029.4847,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.101049127,61,3.918620433,72,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,Federal,7,7,Y,,234345.9743,211122.4993,,4.585509918,West,2,West
2003,,3,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,14386.548,65969.65855,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.684159915,37,3.311895855,228,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,53002.34346,47749.85897,,4.585509918,West,0,West
2003,,3,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,73055.3267,334995.9252,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.166757807,186,3.311895855,228,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,231348.5262,208422.0956,,4.585509918,West,0,West
2003,,4,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,18222.9608,83561.56749,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.517208089,62,2.888843648,368,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,45870.98434,41325.21111,,4.585509918,West,0,West
2003,,4,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,101163.5898,463886.6444,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.964142357,306,2.888843648,368,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,299863.2815,270147.1004,,4.585509918,West,0,West
2003,,5,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,18430.0399,84511.13076,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.41352099,44,3.753139767,180,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,State,7,7,Y,,62911.32804,56676.87211,,4.585509918,West,0,West
2003,,5,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,49186.7357,225546.2644,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.86301643,136,3.753139767,180,3.270820487,863,3.29055423,1008,4.61222447,10019,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,Private,Federal,7,7,Y,,190009.1681,171179.4308,,4.585509918,West,0,West
2004,,3,7,TX,,,,Cbt,3,8835360107,,,,,,,,,,,,2657,5795.623245,,,Lutjanus campechanus,red snapper,,,1,3,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,2.99429154,18,3.374858115,55,3.389346936,133,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,State,7,7,Y,,7955.832621,7167.416775,,2.181265806,West,0,West
2004,,3,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,2040,4449.782243,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.559998611,37,3.374858115,55,3.389346936,133,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,7262.397167,6542.70015,,2.181265806,West,0,West
2004,,4,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,1936,4222.9306,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.537343423,36,3.537343423,36,3.389346936,133,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,6848.296867,6169.636817,,2.181265806,West,0,West
2004,,5,7,TX,,,,Cbt,3,8835360107,,,,,,,,,,,,511,1114.626827,,,Lutjanus campechanus,red snapper,,,1,3,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.143930019,6,3.486243193,36,3.389346936,133,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmw,,,,,,1,High,For-Hire,State,7,7,Y,,1781.470271,1604.928173,,2.181265806,West,0,West
2004,,5,7,TX,,,,Cbt,4,8835360107,,,,,,,,,,,,2243,4892.579202,,,Lutjanus campechanus,red snapper,,,1,3,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.554705828,30,3.486243193,36,3.389346936,133,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,1,High,For-Hire,Federal,7,7,Y,,7973.205171,7183.067722,,2.181265806,West,0,West
2004,,2,7,TX,,,,Priv,3,8835360107,,,,,,,,,,,,27061.9687,239256.3933,,,Lutjanus campechanus,red snapper,,,1,4,Ocean<=10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,3.783225619,36,3.81845998,42,3.007911682,828,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmwa,,,,,,2,Low,Private,State,7,7,Y,,102381.5333,92235.61558,,8.841056464,West,2,West
2004,,2,7,TX,,,,Priv,4,8835360107,,,,,,,,,,,,9852.6056,87107.44243,,,Lutjanus campechanus,red snapper,,,1,4,Ocean>10mi,TPWD,Snapper Grouper,Reef Fish,168853,818,,4.029866147,6,3.81845998,42,3.007911682,828,3.060701369,961,3.47791159,9811,4.684065526,187251,4.713642505,193583,srysmw,,,,,,2,Low,Private,Federal,7,7,Y,,37621.78018,33893.49566,,8.841056464,West,2,West
